TOF[ns],MQ1,MQ2,MQ4,MQ14,MQ16,MQ18,MQ20,MQ28,MQ29,MQ30,MQ38,MQ39,MQ40
160,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0.008
160.1,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0.008
160.2,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0.008
160.3,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0.008
160.4,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0.008
160.5,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0.008
160.6,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0.008
160.7,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0.008
160.8,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0.008
160.9,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0.008
161,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0.008
161.1,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0.008
161.2,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0.008
161.3,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0.008
161.4,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0.007
161.5,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0.007
161.6,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0.007
161.7,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0.007
161.8,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0.007
161.9,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0.007
162,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0.007
162.1,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0.007
162.2,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0.007
162.3,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0.007
162.4,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0.007
162.5,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0.007
162.6,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0.007
162.7,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0.007
162.8,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0.007
162.9,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0.007
163,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0.007
163.1,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0.007
163.2,0,0,0,0,0,0,0,0,0,0,0.003,0.002,0.007
163.3,0,0,0,0,0,0,0,0,0,0,0.003,0.002,0.006
163.4,0,0,0,0,0,0,0,0,0,0,0.003,0.002,0.006
163.5,0,0,0,0,0,0,0,0,0,0,0.003,0.002,0.006
163.6,0,0,0,0,0,0,0,0,0,0,0.003,0.002,0.006
163.7,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0.006
163.8,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0.006
163.9,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0.006
164,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0.006
164.1,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0.006
164.2,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0.006
164.3,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0.006
164.4,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0.006
164.5,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0.006
164.6,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0.006
164.7,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0.006
164.8,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0.006
164.9,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0.006
165,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0.006
165.1,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0.006
165.2,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0.006
165.3,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0.006
165.4,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0.006
165.5,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0.005
165.6,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0.005
165.7,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0.005
165.8,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0.005
165.9,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0.005
166,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0.005
166.1,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0.005
166.2,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0.005
166.3,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0.005
166.4,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0.005
166.5,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0.005
166.6,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0.005
166.7,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0.005
166.8,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0.005
166.9,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0.005
167,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0.005
167.1,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0.005
167.2,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0.005
167.3,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0.005
167.4,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0.005
167.5,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0.005
167.6,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0.005
167.7,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0.005
167.8,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0.005
167.9,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0.005
168,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0.005
168.1,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0.004
168.2,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0.004
168.3,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0.004
168.4,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0.004
168.5,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0.004
168.6,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0.004
168.7,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0.004
168.8,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0.004
168.9,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0.004
169,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0.004
169.1,0,0,0,0,0,0,0,0,0,0,0.002,0.001,0.004
169.2,0,0,0,0,0,0,0,0,0,0,0.002,0.001,0.004
169.3,0,0,0,0,0,0,0,0,0,0,0.002,0.001,0.004
169.4,0,0,0,0,0,0,0,0,0,0,0.002,0.001,0.004
169.5,0,0,0,0,0,0,0,0,0,0,0.002,0.001,0.004
169.6,0,0,0,0,0,0,0,0,0,0,0.002,0.001,0.004
169.7,0,0,0,0,0,0,0,0,0,0,0.002,0.001,0.004
169.8,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.004
169.9,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.004
170,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.004
170.1,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.004
170.2,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.004
170.3,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.004
170.4,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.004
170.5,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.004
170.6,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.004
170.7,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.004
170.8,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.004
170.9,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.004
171,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.004
171.1,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.004
171.2,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.004
171.3,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.003
171.4,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.003
171.5,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.003
171.6,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.003
171.7,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.003
171.8,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.003
171.9,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.003
172,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.003
172.1,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.003
172.2,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.003
172.3,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.003
172.4,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.003
172.5,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.003
172.6,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.003
172.7,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.003
172.8,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.003
172.9,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.003
173,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.003
173.1,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.003
173.2,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.003
173.3,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.003
173.4,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.003
173.5,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.003
173.6,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.003
173.7,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.003
173.8,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.003
173.9,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.003
174,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.003
174.1,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.003
174.2,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.003
174.3,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.003
174.4,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.003
174.5,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.003
174.6,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.003
174.7,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.003
174.8,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.003
174.9,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.003
175,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.003
175.1,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.003
175.2,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.003
175.3,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.003
175.4,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.003
175.5,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.003
175.6,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.003
175.7,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.002
175.8,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.002
175.9,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.002
176,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.002
176.1,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.002
176.2,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.002
176.3,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.002
176.4,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.002
176.5,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.002
176.6,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.002
176.7,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.002
176.8,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.002
176.9,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.002
177,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.002
177.1,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.002
177.2,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.002
177.3,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.002
177.4,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.002
177.5,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.002
177.6,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.002
177.7,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.002
177.8,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.002
177.9,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.002
178,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.002
178.1,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.002
178.2,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.002
178.3,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.002
178.4,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.002
178.5,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.002
178.6,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.002
178.7,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.002
178.8,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.002
178.9,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.002
179,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.002
179.1,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.002
179.2,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.002
179.3,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.002
179.4,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.002
179.5,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.002
179.6,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.002
179.7,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.002
179.8,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.002
179.9,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.002
180,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.002
180.1,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.002
180.2,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.002
180.3,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.002
180.4,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.002
180.5,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.002
180.6,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.002
180.7,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.002
180.8,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.002
180.9,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.002
181,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.002
181.1,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.002
181.2,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.002
181.3,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.002
181.4,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.002
181.5,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.002
181.6,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.002
181.7,0,0,0,0,0,0,0,0,0,0,0.001,0,0.002
181.8,0,0,0,0,0,0,0,0,0,0,0.001,0,0.002
181.9,0,0,0,0,0,0,0,0,0,0,0.001,0,0.002
182,0,0,0,0,0,0,0,0,0,0,0.001,0,0.002
182.1,0,0,0,0,0,0,0,0,0,0,0.001,0,0.002
182.2,0,0,0,0,0,0,0,0,0,0,0.001,0,0.002
182.3,0,0,0,0,0,0,0,0,0,0,0.001,0,0.001
182.4,0,0,0,0,0,0,0,0,0,0,0.001,0,0.001
182.5,0,0,0,0,0,0,0,0,0,0,0.001,0,0.001
182.6,0,0,0,0,0,0,0,0,0,0,0.001,0,0.001
182.7,0,0,0,0,0,0,0,0,0,0,0.001,0,0.001
182.8,0,0,0,0,0,0,0,0,0,0,0,0,0.001
182.9,0,0,0,0,0,0,0,0,0,0,0,0,0.001
183,0,0,0,0,0,0,0,0,0,0,0,0,0.001
183.1,0,0,0,0,0,0,0,0,0,0,0,0,0.001
183.2,0,0,0,0,0,0,0,0,0,0,0,0,0.001
183.3,0,0,0,0,0,0,0,0,0,0,0,0,0.001
183.4,0,0,0,0,0,0,0,0,0,0,0,0,0.001
183.5,0,0,0,0,0,0,0,0,0,0,0,0,0.001
183.6,0,0,0,0,0,0,0,0,0,0,0,0,0.001
183.7,0,0,0,0,0,0,0,0,0,0,0,0,0.001
183.8,0,0,0,0,0,0,0,0,0,0,0,0,0.001
183.9,0,0,0,0,0,0,0,0,0,0,0,0,0.001
184,0,0,0,0,0,0,0,0,0,0,0,0,0.001
184.1,0,0,0,0,0,0,0,0,0,0,0,0,0.001
184.2,0,0,0,0,0,0,0,0,0,0,0,0,0.001
184.3,0,0,0,0,0,0,0,0,0,0,0,0,0.001
184.4,0,0,0,0,0,0,0,0,0,0,0,0,0.001
184.5,0,0,0,0,0,0,0,0,0,0,0,0,0.001
184.6,0,0,0,0,0,0,0,0,0,0,0,0,0.001
184.7,0,0,0,0,0,0,0,0,0,0,0,0,0.001
184.8,0,0,0,0,0,0,0,0,0,0,0,0,0.001
184.9,0,0,0,0,0,0,0,0,0,0,0,0,0.001
185,0,0,0,0,0,0,0,0,0,0,0,0,0.001
185.1,0,0,0,0,0,0,0,0,0,0,0,0,0.001
185.2,0,0,0,0,0,0,0,0,0,0,0,0,0.001
185.3,0,0,0,0,0,0,0,0,0,0,0,0,0.001
185.4,0,0,0,0,0,0,0,0,0,0,0,0,0.001
185.5,0,0,0,0,0,0,0,0,0,0,0,0,0.001
185.6,0,0,0,0,0,0,0,0,0,0,0,0,0.001
185.7,0,0,0,0,0,0,0,0,0,0,0,0,0.001
185.8,0,0,0,0,0,0,0,0,0,0,0,0,0.001
185.9,0,0,0,0,0,0,0,0,0,0,0,0,0.001
186,0,0,0,0,0,0,0,0,0,0,0,0,0.001
186.1,0,0,0,0,0,0,0,0,0,0,0,0,0.001
186.2,0,0,0,0,0,0,0,0,0,0,0,0,0.001
186.3,0,0,0,0,0,0,0,0,0,0,0,0,0.001
186.4,0,0,0,0,0,0,0,0,0,0,0,0,0.001
186.5,0,0,0,0,0,0,0,0,0,0,0,0,0.001
186.6,0,0,0,0,0,0,0,0,0,0,0,0,0.001
186.7,0,0,0,0,0,0,0,0,0,0,0,0,0.001
186.8,0,0,0,0,0,0,0,0,0,0,0,0,0.001
186.9,0,0,0,0,0,0,0,0,0,0,0,0,0.001
187,0,0,0,0,0,0,0,0,0,0,0,0,0.001
187.1,0,0,0,0,0,0,0,0,0,0,0,0,0.001
187.2,0,0,0,0,0,0,0,0,0,0,0,0,0.001
187.3,0,0,0,0,0,0,0,0,0,0,0,0,0.001
187.4,0,0,0,0,0,0,0,0,0,0,0,0,0.001
187.5,0,0,0,0,0,0,0,0,0,0,0,0,0.001
187.6,0,0,0,0,0,0,0,0,0,0,0,0,0.001
187.7,0,0,0,0,0,0,0,0,0,0,0,0,0.001
187.8,0,0,0,0,0,0,0,0,0,0,0,0,0.001
187.9,0,0,0,0,0,0,0,0,0,0,0,0,0.001
188,0,0,0,0,0,0,0,0,0,0,0,0,0.001
188.1,0,0,0,0,0,0,0,0,0,0,0,0,0.001
188.2,0,0,0,0,0,0,0,0,0,0,0,0,0.001
188.3,0,0,0,0,0,0,0,0,0,0,0,0,0.001
188.4,0,0,0,0,0,0,0,0,0,0,0,0,0.001
188.5,0,0,0,0,0,0,0,0,0,0,0,0,0.001
188.6,0,0,0,0,0,0,0,0,0,0,0,0,0.001
188.7,0,0,0,0,0,0,0,0,0,0,0,0,0.001
188.8,0,0,0,0,0,0,0,0,0,0,0,0,0.001
188.9,0,0,0,0,0,0,0,0,0,0,0,0,0.001
189,0,0,0,0,0,0,0,0,0,0,0,0,0.001
189.1,0,0,0,0,0,0,0,0,0,0,0,0,0.001
189.2,0,0,0,0,0,0,0,0,0,0,0,0,0.001
189.3,0,0,0,0,0,0,0,0,0,0,0,0,0.001
189.4,0,0,0,0,0,0,0,0,0,0,0,0,0.001
189.5,0,0,0,0,0,0,0,0,0,0,0,0,0.001
189.6,0,0,0,0,0,0,0,0,0,0,0,0,0.001
189.7,0,0,0,0,0,0,0,0,0,0,0,0,0.001
189.8,0,0,0,0,0,0,0,0,0,0,0,0,0.001
189.9,0,0,0,0,0,0,0,0,0,0,0,0,0.001
190,0,0,0,0,0,0,0,0,0,0,0,0,0.001
190.1,0,0,0,0,0,0,0,0,0,0,0,0,0.001
190.2,0,0,0,0,0,0,0,0,0,0,0,0,0.001
190.3,0,0,0,0,0,0,0,0,0,0,0,0,0.001
190.4,0,0,0,0,0,0,0,0,0,0,0,0,0.001
190.5,0,0,0,0,0,0,0,0,0,0,0,0,0.001
190.6,0,0,0,0,0,0,0,0,0,0,0,0,0.001
190.7,0,0,0,0,0,0,0,0,0,0,0,0,0.001
190.8,0,0,0,0,0,0,0,0,0,0,0,0,0.001
190.9,0,0,0,0,0,0,0,0,0,0,0,0,0.001
191,0,0,0,0,0,0,0,0,0,0,0,0,0.001
191.1,0,0,0,0,0,0,0,0,0,0,0,0,0.001
191.2,0,0,0,0,0,0,0,0,0,0,0,0,0.001
191.3,0,0,0,0,0,0,0,0,0,0,0,0,0.001
191.4,0,0,0,0,0,0,0,0,0,0,0,0,0.001
191.5,0,0,0,0,0,0,0,0,0,0,0,0,0.001
191.6,0,0,0,0,0,0,0,0,0,0,0,0,0.001
191.7,0,0,0,0,0,0,0,0,0,0,0,0,0.001
191.8,0,0,0,0,0,0,0,0,0,0,0,0,0.001
191.9,0,0,0,0,0,0,0,0,0,0,0,0,0.001
192,0,0,0,0,0,0,0,0,0,0,0,0,0.001
192.1,0,0,0,0,0,0,0,0,0,0,0,0,0.001
192.2,0,0,0,0,0,0,0,0,0,0,0,0,0.001
192.3,0,0,0,0,0,0,0,0,0,0,0,0,0.001
192.4,0,0,0,0,0,0,0,0,0,0,0,0,0.001
192.5,0,0,0,0,0,0,0,0,0,0,0,0,0.001
192.6,0,0,0,0,0,0,0,0,0,0,0,0,0.001
192.7,0,0,0,0,0,0,0,0,0,0,0,0,0.001
192.8,0,0,0,0,0,0,0,0,0,0,0,0,0.001
192.9,0,0,0,0,0,0,0,0,0,0,0,0,0.001
193,0,0,0,0,0,0,0,0,0,0,0,0,0.001
193.1,0,0,0,0,0,0,0,0,0,0,0,0,0.001
193.2,0,0,0,0,0,0,0,0,0,0,0,0,0.001
193.3,0,0,0,0,0,0,0,0,0,0,0,0,0.001
193.4,0,0,0,0,0,0,0,0,0,0,0,0,0.001
193.5,0,0,0,0,0,0,0,0,0,0,0,0,0.001
193.6,0,0,0,0,0,0,0,0,0,0,0,0,0.001
193.7,0,0,0,0,0,0,0,0,0,0,0,0,0.001
193.8,0,0,0,0,0,0,0,0,0,0,0,0,0.001
193.9,0,0,0,0,0,0,0,0,0,0,0,0,0.001
194,0,0,0,0,0,0,0,0,0,0,0,0,0.001
194.1,0,0,0,0,0,0,0,0,0,0,0,0,0.001
194.2,0,0,0,0,0,0,0,0,0,0,0,0,0.001
194.3,0,0,0,0,0,0,0,0,0,0,0,0,0.001
194.4,0,0,0,0,0,0,0,0,0,0,0,0,0.001
194.5,0,0,0,0,0,0,0,0,0,0,0,0,0.001
194.6,0,0,0,0,0,0,0,0,0,0,0,0,0.001
194.7,0,0,0,0,0,0,0,0,0,0,0,0,0.001
194.8,0,0,0,0,0,0,0,0,0,0,0,0,0.001
194.9,0,0,0,0,0,0,0,0,0,0,0,0,0.001
195,0,0,0,0,0,0,0,0,0,0,0,0,0.001
195.1,0,0,0,0,0,0,0,0,0,0,0,0,0.001
195.2,0,0,0,0,0,0,0,0,0,0,0,0,0.001
195.3,0,0,0,0,0,0,0,0,0,0,0,0,0.001
195.4,0,0,0,0,0,0,0,0,0,0,0,0,0.001
195.5,0,0,0,0,0,0,0,0,0,0,0,0,0.001
195.6,0,0,0,0,0,0,0,0,0,0,0,0,0.001
195.7,0,0,0,0,0,0,0,0,0,0,0,0,0.001
195.8,0,0,0,0,0,0,0,0,0,0,0,0,0.001
195.9,0,0,0,0,0,0,0,0,0,0,0,0,0.001
196,0,0,0,0,0,0,0,0,0,0,0,0,0.001
196.1,0,0,0,0,0,0,0,0,0,0,0,0,0.001
196.2,0,0,0,0,0,0,0,0,0,0,0,0,0.001
196.3,0,0,0,0,0,0,0,0,0,0,0,0,0.001
196.4,0,0,0,0,0,0,0,0,0,0,0,0,0.001
196.5,0,0,0,0,0,0,0,0,0,0,0,0,0.001
196.6,0,0,0,0,0,0,0,0,0,0,0,0,0
196.7,0,0,0,0,0,0,0,0,0,0,0,0,0
196.8,0,0,0,0,0,0,0,0,0,0,0,0,0
196.9,0,0,0,0,0,0,0,0,0,0,0,0,0
197,0,0,0,0,0,0,0,0,0,0,0,0,0
197.1,0,0,0,0,0,0,0,0,0,0,0,0,0
197.2,0,0,0,0,0,0,0,0,0,0,0,0,0
197.3,0,0,0,0,0,0,0,0,0,0,0,0,0
197.4,0,0,0,0,0,0,0,0,0,0,0,0,0
